ID,Name,Value
7892,Item 7892,78920
7893,Item 7893,78930
7894,Item 7894,78940
7895,Item 7895,78950
7896,Item 7896,78960
7897,Item 7897,78970
7898,Item 7898,78980
7899,Item 7899,78990
7900,Item 7900,79000
7901,Item 7901,79010
7902,Item 7902,79020
7903,Item 7903,79030
7904,Item 7904,79040
7905,Item 7905,79050
7906,Item 7906,79060
7907,Item 7907,79070
7908,Item 7908,79080
7909,Item 7909,79090
7910,Item 7910,79100
7911,Item 7911,79110
7912,Item 7912,79120
7913,Item 7913,79130
7914,Item 7914,79140
7915,Item 7915,79150
7916,Item 7916,79160
7917,Item 7917,79170
7918,Item 7918,79180
7919,Item 7919,79190
7920,Item 7920,79200
7921,Item 7921,79210
7922,Item 7922,79220
7923,Item 7923,79230
7924,Item 7924,79240
7925,Item 7925,79250
7926,Item 7926,79260
7927,Item 7927,79270
7928,Item 7928,79280
7929,Item 7929,79290
7930,Item 7930,79300
7931,Item 7931,79310
7932,Item 7932,79320
7933,Item 7933,79330
7934,Item 7934,79340
7935,Item 7935,79350
7936,Item 7936,79360
7937,Item 7937,79370
7938,Item 7938,79380
7939,Item 7939,79390
7940,Item 7940,79400
7941,Item 7941,79410
7942,Item 7942,79420
7943,Item 7943,79430
7944,Item 7944,79440
7945,Item 7945,79450
7946,Item 7946,79460
7947,Item 7947,79470
7948,Item 7948,79480
7949,Item 7949,79490
7950,Item 7950,79500
7951,Item 7951,79510
7952,Item 7952,79520
7953,Item 7953,79530
7954,Item 7954,79540
7955,Item 7955,79550
7956,Item 7956,79560
7957,Item 7957,79570
7958,Item 7958,79580
7959,Item 7959,79590
7960,Item 7960,79600
7961,Item 7961,79610
7962,Item 7962,79620
7963,Item 7963,79630
7964,Item 7964,79640
7965,Item 7965,79650
7966,Item 7966,79660
7967,Item 7967,79670
7968,Item 7968,79680
7969,Item 7969,79690
7970,Item 7970,79700
7971,Item 7971,79710
7972,Item 7972,79720
7973,Item 7973,79730
7974,Item 7974,79740
7975,Item 7975,79750
7976,Item 7976,79760
7977,Item 7977,79770
7978,Item 7978,79780
7979,Item 7979,79790
7980,Item 7980,79800
7981,Item 7981,79810
7982,Item 7982,79820
7983,Item 7983,79830
7984,Item 7984,79840
7985,Item 7985,79850
7986,Item 7986,79860
7987,Item 7987,79870
7988,Item 7988,79880
7989,Item 7989,79890
7990,Item 7990,79900
7991,Item 7991,79910
7992,Item 7992,79920
7993,Item 7993,79930
7994,Item 7994,79940
7995,Item 7995,79950
7996,Item 7996,79960
7997,Item 7997,79970
7998,Item 7998,79980
7999,Item 7999,79990
8000,Item 8000,80000
8001,Item 8001,80010
8002,Item 8002,80020
8003,Item 8003,80030
8004,Item 8004,80040
8005,Item 8005,80050
8006,Item 8006,80060
8007,Item 8007,80070
8008,Item 8008,80080
8009,Item 8009,80090
8010,Item 8010,80100
8011,Item 8011,80110
8012,Item 8012,80120
8013,Item 8013,80130
8014,Item 8014,80140
8015,Item 8015,80150
8016,Item 8016,80160
8017,Item 8017,80170
8018,Item 8018,80180
8019,Item 8019,80190
8020,Item 8020,80200
8021,Item 8021,80210
8022,Item 8022,80220
8023,Item 8023,80230
8024,Item 8024,80240
8025,Item 8025,80250
8026,Item 8026,80260
8027,Item 8027,80270
8028,Item 8028,80280
8029,Item 8029,80290
8030,Item 8030,80300
8031,Item 8031,80310
8032,Item 8032,80320
8033,Item 8033,80330
8034,Item 8034,80340
8035,Item 8035,80350
8036,Item 8036,80360
8037,Item 8037,80370
8038,Item 8038,80380
8039,Item 8039,80390
8040,Item 8040,80400
8041,Item 8041,80410
8042,Item 8042,80420
8043,Item 8043,80430
8044,Item 8044,80440
8045,Item 8045,80450
8046,Item 8046,80460
8047,Item 8047,80470
8048,Item 8048,80480
8049,Item 8049,80490
8050,Item 8050,80500
8051,Item 8051,80510
8052,Item 8052,80520
8053,Item 8053,80530
8054,Item 8054,80540
8055,Item 8055,80550
8056,Item 8056,80560
8057,Item 8057,80570
8058,Item 8058,80580
8059,Item 8059,80590
8060,Item 8060,80600
8061,Item 8061,80610
8062,Item 8062,80620
8063,Item 8063,80630
8064,Item 8064,80640
8065,Item 8065,80650
8066,Item 8066,80660
8067,Item 8067,80670
8068,Item 8068,80680
8069,Item 8069,80690
8070,Item 8070,80700
8071,Item 8071,80710
8072,Item 8072,80720
8073,Item 8073,80730
8074,Item 8074,80740
8075,Item 8075,80750
8076,Item 8076,80760
8077,Item 8077,80770
8078,Item 8078,80780
8079,Item 8079,80790
8080,Item 8080,80800
8081,Item 8081,80810
8082,Item 8082,80820
8083,Item 8083,80830
8084,Item 8084,80840
8085,Item 8085,80850
8086,Item 8086,80860
8087,Item 8087,80870
8088,Item 8088,80880
8089,Item 8089,80890
8090,Item 8090,80900
8091,Item 8091,80910
8092,Item 8092,80920
8093,Item 8093,80930
8094,Item 8094,80940
8095,Item 8095,80950
8096,Item 8096,80960
8097,Item 8097,80970
8098,Item 8098,80980
8099,Item 8099,80990
8100,Item 8100,81000
8101,Item 8101,81010
8102,Item 8102,81020
8103,Item 8103,81030
8104,Item 8104,81040
8105,Item 8105,81050
8106,Item 8106,81060
8107,Item 8107,81070
8108,Item 8108,81080
8109,Item 8109,81090
8110,Item 8110,81100
8111,Item 8111,81110
8112,Item 8112,81120
8113,Item 8113,81130
8114,Item 8114,81140
8115,Item 8115,81150
8116,Item 8116,81160
8117,Item 8117,81170
8118,Item 8118,81180
8119,Item 8119,81190
8120,Item 8120,81200
8121,Item 8121,81210
8122,Item 8122,81220
8123,Item 8123,81230
8124,Item 8124,81240
8125,Item 8125,81250
8126,Item 8126,81260
8127,Item 8127,81270
8128,Item 8128,81280
8129,Item 8129,81290
8130,Item 8130,81300
8131,Item 8131,81310
8132,Item 8132,81320
8133,Item 8133,81330
8134,Item 8134,81340
8135,Item 8135,81350
8136,Item 8136,81360
8137,Item 8137,81370
8138,Item 8138,81380
8139,Item 8139,81390
8140,Item 8140,81400
8141,Item 8141,81410
8142,Item 8142,81420
8143,Item 8143,81430
8144,Item 8144,81440
8145,Item 8145,81450
8146,Item 8146,81460
8147,Item 8147,81470
8148,Item 8148,81480
8149,Item 8149,81490
8150,Item 8150,81500
8151,Item 8151,81510
8152,Item 8152,81520
8153,Item 8153,81530
8154,Item 8154,81540
8155,Item 8155,81550
8156,Item 8156,81560
8157,Item 8157,81570
8158,Item 8158,81580
8159,Item 8159,81590
8160,Item 8160,81600
8161,Item 8161,81610
8162,Item 8162,81620
8163,Item 8163,81630
8164,Item 8164,81640
8165,Item 8165,81650
8166,Item 8166,81660
8167,Item 8167,81670
8168,Item 8168,81680
8169,Item 8169,81690
8170,Item 8170,81700
8171,Item 8171,81710
8172,Item 8172,81720
8173,Item 8173,81730
8174,Item 8174,81740
8175,Item 8175,81750
8176,Item 8176,81760
8177,Item 8177,81770
8178,Item 8178,81780
8179,Item 8179,81790
8180,Item 8180,81800
8181,Item 8181,81810
8182,Item 8182,81820
8183,Item 8183,81830
8184,Item 8184,81840
8185,Item 8185,81850
8186,Item 8186,81860
8187,Item 8187,81870
8188,Item 8188,81880
8189,Item 8189,81890
8190,Item 8190,81900
8191,Item 8191,81910
8192,Item 8192,81920
8193,Item 8193,81930
8194,Item 8194,81940
8195,Item 8195,81950
8196,Item 8196,81960
8197,Item 8197,81970
8198,Item 8198,81980
8199,Item 8199,81990
8200,Item 8200,82000
8201,Item 8201,82010
8202,Item 8202,82020
8203,Item 8203,82030
8204,Item 8204,82040
8205,Item 8205,82050
8206,Item 8206,82060
8207,Item 8207,82070
8208,Item 8208,82080
8209,Item 8209,82090
8210,Item 8210,82100
8211,Item 8211,82110
8212,Item 8212,82120
8213,Item 8213,82130
8214,Item 8214,82140
8215,Item 8215,82150
8216,Item 8216,82160
8217,Item 8217,82170
8218,Item 8218,82180
8219,Item 8219,82190
8220,Item 8220,82200
8221,Item 8221,82210
8222,Item 8222,82220
8223,Item 8223,82230
8224,Item 8224,82240
8225,Item 8225,82250
8226,Item 8226,82260
8227,Item 8227,82270
8228,Item 8228,82280
8229,Item 8229,82290
8230,Item 8230,82300
8231,Item 8231,82310
8232,Item 8232,82320
8233,Item 8233,82330
8234,Item 8234,82340
8235,Item 8235,82350
8236,Item 8236,82360
8237,Item 8237,82370
8238,Item 8238,82380
8239,Item 8239,82390
8240,Item 8240,82400
8241,Item 8241,82410
8242,Item 8242,82420
8243,Item 8243,82430
8244,Item 8244,82440
8245,Item 8245,82450
8246,Item 8246,82460
8247,Item 8247,82470
8248,Item 8248,82480
8249,Item 8249,82490
8250,Item 8250,82500
8251,Item 8251,82510
8252,Item 8252,82520
8253,Item 8253,82530
8254,Item 8254,82540
8255,Item 8255,82550
8256,Item 8256,82560
8257,Item 8257,82570
8258,Item 8258,82580
8259,Item 8259,82590
8260,Item 8260,82600
8261,Item 8261,82610
8262,Item 8262,82620
8263,Item 8263,82630
8264,Item 8264,82640
8265,Item 8265,82650
8266,Item 8266,82660
8267,Item 8267,82670
8268,Item 8268,82680
8269,Item 8269,82690
8270,Item 8270,82700
8271,Item 8271,82710
8272,Item 8272,82720
8273,Item 8273,82730
8274,Item 8274,82740
8275,Item 8275,82750
8276,Item 8276,82760
8277,Item 8277,82770
8278,Item 8278,82780
8279,Item 8279,82790
8280,Item 8280,82800
8281,Item 8281,82810
8282,Item 8282,82820
8283,Item 8283,82830
8284,Item 8284,82840
8285,Item 8285,82850
8286,Item 8286,82860
8287,Item 8287,82870
8288,Item 8288,82880
8289,Item 8289,82890
8290,Item 8290,82900
8291,Item 8291,82910
8292,Item 8292,82920
8293,Item 8293,82930
8294,Item 8294,82940
8295,Item 8295,82950
8296,Item 8296,82960
8297,Item 8297,82970
8298,Item 8298,82980
8299,Item 8299,82990
8300,Item 8300,83000
8301,Item 8301,83010
8302,Item 8302,83020
8303,Item 8303,83030
8304,Item 8304,83040
8305,Item 8305,83050
8306,Item 8306,83060
8307,Item 8307,83070
8308,Item 8308,83080
8309,Item 8309,83090
8310,Item 8310,83100
8311,Item 8311,83110
8312,Item 8312,83120
8313,Item 8313,83130
8314,Item 8314,83140
8315,Item 8315,83150
8316,Item 8316,83160
8317,Item 8317,83170
8318,Item 8318,83180
8319,Item 8319,83190
8320,Item 8320,83200
8321,Item 8321,83210
8322,Item 8322,83220
8323,Item 8323,83230
8324,Item 8324,83240
8325,Item 8325,83250
8326,Item 8326,83260
8327,Item 8327,83270
8328,Item 8328,83280
8329,Item 8329,83290
8330,Item 8330,83300
8331,Item 8331,83310
8332,Item 8332,83320
8333,Item 8333,83330
8334,Item 8334,83340
8335,Item 8335,83350
8336,Item 8336,83360
8337,Item 8337,83370
8338,Item 8338,83380
8339,Item 8339,83390
8340,Item 8340,83400
8341,Item 8341,83410
8342,Item 8342,83420
8343,Item 8343,83430
8344,Item 8344,83440
8345,Item 8345,83450
8346,Item 8346,83460
8347,Item 8347,83470
8348,Item 8348,83480
8349,Item 8349,83490
8350,Item 8350,83500
8351,Item 8351,83510
8352,Item 8352,83520
8353,Item 8353,83530
8354,Item 8354,83540
8355,Item 8355,83550
8356,Item 8356,83560
8357,Item 8357,83570
8358,Item 8358,83580
8359,Item 8359,83590
8360,Item 8360,83600
8361,Item 8361,83610
8362,Item 8362,83620
8363,Item 8363,83630
8364,Item 8364,83640
8365,Item 8365,83650
8366,Item 8366,83660
8367,Item 8367,83670
8368,Item 8368,83680
8369,Item 8369,83690
8370,Item 8370,83700
8371,Item 8371,83710
8372,Item 8372,83720
8373,Item 8373,83730
8374,Item 8374,83740
8375,Item 8375,83750
8376,Item 8376,83760
8377,Item 8377,83770
8378,Item 8378,83780
8379,Item 8379,83790
8380,Item 8380,83800
8381,Item 8381,83810
8382,Item 8382,83820
8383,Item 8383,83830
8384,Item 8384,83840
8385,Item 8385,83850
8386,Item 8386,83860
8387,Item 8387,83870
8388,Item 8388,83880
8389,Item 8389,83890
8390,Item 8390,83900
8391,Item 8391,83910
8392,Item 8392,83920
8393,Item 8393,83930
8394,Item 8394,83940
8395,Item 8395,83950
8396,Item 8396,83960
8397,Item 8397,83970
8398,Item 8398,83980
8399,Item 8399,83990
8400,Item 8400,84000
8401,Item 8401,84010
8402,Item 8402,84020
8403,Item 8403,84030
8404,Item 8404,84040
8405,Item 8405,84050
8406,Item 8406,84060
8407,Item 8407,84070
8408,Item 8408,84080
8409,Item 8409,84090
8410,Item 8410,84100
8411,Item 8411,84110
8412,Item 8412,84120
8413,Item 8413,84130
8414,Item 8414,84140
8415,Item 8415,84150
8416,Item 8416,84160
8417,Item 8417,84170
8418,Item 8418,84180
8419,Item 8419,84190
8420,Item 8420,84200
8421,Item 8421,84210
8422,Item 8422,84220
8423,Item 8423,84230
8424,Item 8424,84240
8425,Item 8425,84250
8426,Item 8426,84260
8427,Item 8427,84270
8428,Item 8428,84280
8429,Item 8429,84290
8430,Item 8430,84300
8431,Item 8431,84310
8432,Item 8432,84320
8433,Item 8433,84330
8434,Item 8434,84340
8435,Item 8435,84350
8436,Item 8436,84360
8437,Item 8437,84370
8438,Item 8438,84380
8439,Item 8439,84390
8440,Item 8440,84400
8441,Item 8441,84410
8442,Item 8442,84420
8443,Item 8443,84430
8444,Item 8444,84440
8445,Item 8445,84450
8446,Item 8446,84460
8447,Item 8447,84470
8448,Item 8448,84480
8449,Item 8449,84490
8450,Item 8450,84500
8451,Item 8451,84510
8452,Item 8452,84520
8453,Item 8453,84530
8454,Item 8454,84540
8455,Item 8455,84550
8456,Item 8456,84560
8457,Item 8457,84570
8458,Item 8458,84580
8459,Item 8459,84590
8460,Item 8460,84600
8461,Item 8461,84610
8462,Item 8462,84620
8463,Item 8463,84630
8464,Item 8464,84640
8465,Item 8465,84650
8466,Item 8466,84660
8467,Item 8467,84670
8468,Item 8468,84680
8469,Item 8469,84690
8470,Item 8470,84700
8471,Item 8471,84710
8472,Item 8472,84720
8473,Item 8473,84730
8474,Item 8474,84740
8475,Item 8475,84750
8476,Item 8476,84760
8477,Item 8477,84770
8478,Item 8478,84780
8479,Item 8479,84790
8480,Item 8480,84800
8481,Item 8481,84810
8482,Item 8482,84820
8483,Item 8483,84830
8484,Item 8484,84840
8485,Item 8485,84850
8486,Item 8486,84860
8487,Item 8487,84870
8488,Item 8488,84880
8489,Item 8489,84890
8490,Item 8490,84900
8491,Item 8491,84910
8492,Item 8492,84920
8493,Item 8493,84930
8494,Item 8494,84940
8495,Item 8495,84950
8496,Item 8496,84960
8497,Item 8497,84970
8498,Item 8498,84980
8499,Item 8499,84990
8500,Item 8500,85000
8501,Item 8501,85010
8502,Item 8502,85020
8503,Item 8503,85030
8504,Item 8504,85040
8505,Item 8505,85050
8506,Item 8506,85060
8507,Item 8507,85070
8508,Item 8508,85080
8509,Item 8509,85090
8510,Item 8510,85100
8511,Item 8511,85110
8512,Item 8512,85120
8513,Item 8513,85130
8514,Item 8514,85140
8515,Item 8515,85150
8516,Item 8516,85160
8517,Item 8517,85170
8518,Item 8518,85180
8519,Item 8519,85190
8520,Item 8520,85200
8521,Item 8521,85210
8522,Item 8522,85220
8523,Item 8523,85230
8524,Item 8524,85240
8525,Item 8525,85250
8526,Item 8526,85260
8527,Item 8527,85270
8528,Item 8528,85280
8529,Item 8529,85290
8530,Item 8530,85300
8531,Item 8531,85310
8532,Item 8532,85320
8533,Item 8533,85330
8534,Item 8534,85340
8535,Item 8535,85350
8536,Item 8536,85360
8537,Item 8537,85370
8538,Item 8538,85380
8539,Item 8539,85390
8540,Item 8540,85400
8541,Item 8541,85410
8542,Item 8542,85420
8543,Item 8543,85430
8544,Item 8544,85440
8545,Item 8545,85450
8546,Item 8546,85460
8547,Item 8547,85470
8548,Item 8548,85480
8549,Item 8549,85490
8550,Item 8550,85500
8551,Item 8551,85510
8552,Item 8552,85520
8553,Item 8553,85530
8554,Item 8554,85540
8555,Item 8555,85550
8556,Item 8556,85560
8557,Item 8557,85570
8558,Item 8558,85580
8559,Item 8559,85590
8560,Item 8560,85600
8561,Item 8561,85610
8562,Item 8562,85620
8563,Item 8563,85630
8564,Item 8564,85640
8565,Item 8565,85650
8566,Item 8566,85660
8567,Item 8567,85670
8568,Item 8568,85680
8569,Item 8569,85690
8570,Item 8570,85700
8571,Item 8571,85710
8572,Item 8572,85720
8573,Item 8573,85730
8574,Item 8574,85740
8575,Item 8575,85750
8576,Item 8576,85760
8577,Item 8577,85770
8578,Item 8578,85780
8579,Item 8579,85790
8580,Item 8580,85800
8581,Item 8581,85810
8582,Item 8582,85820
8583,Item 8583,85830
8584,Item 8584,85840
8585,Item 8585,85850
8586,Item 8586,85860
8587,Item 8587,85870
8588,Item 8588,85880
8589,Item 8589,85890
8590,Item 8590,85900
8591,Item 8591,85910
8592,Item 8592,85920
8593,Item 8593,85930
8594,Item 8594,85940
8595,Item 8595,85950
8596,Item 8596,85960
8597,Item 8597,85970
8598,Item 8598,85980
8599,Item 8599,85990
8600,Item 8600,86000
8601,Item 8601,86010
8602,Item 8602,86020
8603,Item 8603,86030
8604,Item 8604,86040
8605,Item 8605,86050
8606,Item 8606,86060
8607,Item 8607,86070
8608,Item 8608,86080
8609,Item 8609,86090
8610,Item 8610,86100
8611,Item 8611,86110
8612,Item 8612,86120
8613,Item 8613,86130
8614,Item 8614,86140
8615,Item 8615,86150
8616,Item 8616,86160
8617,Item 8617,86170
8618,Item 8618,86180
8619,Item 8619,86190
8620,Item 8620,86200
8621,Item 8621,86210
8622,Item 8622,86220
8623,Item 8623,86230
8624,Item 8624,86240
8625,Item 8625,86250
8626,Item 8626,86260
8627,Item 8627,86270
8628,Item 8628,86280
8629,Item 8629,86290
8630,Item 8630,86300
8631,Item 8631,86310
8632,Item 8632,86320
8633,Item 8633,86330
8634,Item 8634,86340
8635,Item 8635,86350
8636,Item 8636,86360
8637,Item 8637,86370
8638,Item 8638,86380
8639,Item 8639,86390
8640,Item 8640,86400
8641,Item 8641,86410
8642,Item 8642,86420
8643,Item 8643,86430
8644,Item 8644,86440
8645,Item 8645,86450
8646,Item 8646,86460
8647,Item 8647,86470
8648,Item 8648,86480
8649,Item 8649,86490
8650,Item 8650,86500
8651,Item 8651,86510
8652,Item 8652,86520
8653,Item 8653,86530
8654,Item 8654,86540
8655,Item 8655,86550
8656,Item 8656,86560
8657,Item 8657,86570
8658,Item 8658,86580
8659,Item 8659,86590
8660,Item 8660,86600
8661,Item 8661,86610
8662,Item 8662,86620
8663,Item 8663,86630
8664,Item 8664,86640
8665,Item 8665,86650
8666,Item 8666,86660
8667,Item 8667,86670
8668,Item 8668,86680
8669,Item 8669,86690
8670,Item 8670,86700
8671,Item 8671,86710
8672,Item 8672,86720
8673,Item 8673,86730
8674,Item 8674,86740
8675,Item 8675,86750
8676,Item 8676,86760
8677,Item 8677,86770
8678,Item 8678,86780
8679,Item 8679,86790
8680,Item 8680,86800
8681,Item 8681,86810
8682,Item 8682,86820
8683,Item 8683,86830
8684,Item 8684,86840
8685,Item 8685,86850
8686,Item 8686,86860
8687,Item 8687,86870
8688,Item 8688,86880
8689,Item 8689,86890
8690,Item 8690,86900
8691,Item 8691,86910
8692,Item 8692,86920
8693,Item 8693,86930
8694,Item 8694,86940
8695,Item 8695,86950
8696,Item 8696,86960
8697,Item 8697,86970
8698,Item 8698,86980
8699,Item 8699,86990
8700,Item 8700,87000
8701,Item 8701,87010
8702,Item 8702,87020
8703,Item 8703,87030
8704,Item 8704,87040
8705,Item 8705,87050
8706,Item 8706,87060
8707,Item 8707,87070
8708,Item 8708,87080
8709,Item 8709,87090
8710,Item 8710,87100
8711,Item 8711,87110
8712,Item 8712,87120
8713,Item 8713,87130
8714,Item 8714,87140
8715,Item 8715,87150
8716,Item 8716,87160
8717,Item 8717,87170
8718,Item 8718,87180
8719,Item 8719,87190
8720,Item 8720,87200
8721,Item 8721,87210
8722,Item 8722,87220
8723,Item 8723,87230
8724,Item 8724,87240
8725,Item 8725,87250
8726,Item 8726,87260
8727,Item 8727,87270
8728,Item 8728,87280
8729,Item 8729,87290
8730,Item 8730,87300
8731,Item 8731,87310
8732,Item 8732,87320
8733,Item 8733,87330
8734,Item 8734,87340
8735,Item 8735,87350
8736,Item 8736,87360
8737,Item 8737,87370
8738,Item 8738,87380
8739,Item 8739,87390
8740,Item 8740,87400
8741,Item 8741,87410
8742,Item 8742,87420
8743,Item 8743,87430
8744,Item 8744,87440
8745,Item 8745,87450
8746,Item 8746,87460
8747,Item 8747,87470
8748,Item 8748,87480
8749,Item 8749,87490
8750,Item 8750,87500
8751,Item 8751,87510
8752,Item 8752,87520
8753,Item 8753,87530
8754,Item 8754,87540
8755,Item 8755,87550
8756,Item 8756,87560
8757,Item 8757,87570
8758,Item 8758,87580
8759,Item 8759,87590
8760,Item 8760,87600
8761,Item 8761,87610
8762,Item 8762,87620
8763,Item 8763,87630
8764,Item 8764,87640
8765,Item 8765,87650
8766,Item 8766,87660
8767,Item 8767,87670
8768,Item 8768,87680
8769,Item 8769,87690
8770,Item 8770,87700
8771,Item 8771,87710
8772,Item 8772,87720
8773,Item 8773,87730
8774,Item 8774,87740
8775,Item 8775,87750
8776,Item 8776,87760
8777,Item 8777,87770
8778,Item 8778,87780
8779,Item 8779,87790
8780,Item 8780,87800
8781,Item 8781,87810
8782,Item 8782,87820
8783,Item 8783,87830
8784,Item 8784,87840
8785,Item 8785,87850
8786,Item 8786,87860
8787,Item 8787,87870
8788,Item 8788,87880
8789,Item 8789,87890
8790,Item 8790,87900
8791,Item 8791,87910
8792,Item 8792,87920
8793,Item 8793,87930
8794,Item 8794,87940
8795,Item 8795,87950
8796,Item 8796,87960
8797,Item 8797,87970
8798,Item 8798,87980
8799,Item 8799,87990
8800,Item 8800,88000
8801,Item 8801,88010
8802,Item 8802,88020
8803,Item 8803,88030
8804,Item 8804,88040
8805,Item 8805,88050
8806,Item 8806,88060
8807,Item 8807,88070
8808,Item 8808,88080
8809,Item 8809,88090
8810,Item 8810,88100
8811,Item 8811,88110
8812,Item 8812,88120
8813,Item 8813,88130
8814,Item 8814,88140
8815,Item 8815,88150
8816,Item 8816,88160
8817,Item 8817,88170
8818,Item 8818,88180
8819,Item 8819,88190
8820,Item 8820,88200
8821,Item 8821,88210
8822,Item 8822,88220
8823,Item 8823,88230
8824,Item 8824,88240
8825,Item 8825,88250
8826,Item 8826,88260
8827,Item 8827,88270
8828,Item 8828,88280
8829,Item 8829,88290
8830,Item 8830,88300
8831,Item 8831,88310
8832,Item 8832,88320
8833,Item 8833,88330
8834,Item 8834,88340
8835,Item 8835,88350
8836,Item 8836,88360
8837,Item 8837,88370
8838,Item 8838,88380
8839,Item 8839,88390
8840,Item 8840,88400
8841,Item 8841,88410
8842,Item 8842,88420
8843,Item 8843,88430
8844,Item 8844,88440
8845,Item 8845,88450
8846,Item 8846,88460
8847,Item 8847,88470
8848,Item 8848,88480
8849,Item 8849,88490
8850,Item 8850,88500
8851,Item 8851,88510
8852,Item 8852,88520
8853,Item 8853,88530
8854,Item 8854,88540
8855,Item 8855,88550
8856,Item 8856,88560
8857,Item 8857,88570
8858,Item 8858,88580
8859,Item 8859,88590
8860,Item 8860,88600
8861,Item 8861,88610
8862,Item 8862,88620
8863,Item 8863,88630
8864,Item 8864,88640
8865,Item 8865,88650
8866,Item 8866,88660
8867,Item 8867,88670
8868,Item 8868,88680
8869,Item 8869,88690
8870,Item 8870,88700
8871,Item 8871,88710
8872,Item 8872,88720
8873,Item 8873,88730
8874,Item 8874,88740
8875,Item 8875,88750
8876,Item 8876,88760
8877,Item 8877,88770
8878,Item 8878,88780
8879,Item 8879,88790
8880,Item 8880,88800
8881,Item 8881,88810
8882,Item 8882,88820
8883,Item 8883,88830
8884,Item 8884,88840
8885,Item 8885,88850
8886,Item 8886,88860
8887,Item 8887,88870
8888,Item 8888,88880
8889,Item 8889,88890
8890,Item 8890,88900
8891,Item 8891,88910
8892,Item 8892,88920
8893,Item 8893,88930
8894,Item 8894,88940
8895,Item 8895,88950
8896,Item 8896,88960
8897,Item 8897,88970
8898,Item 8898,88980
8899,Item 8899,88990
8900,Item 8900,89000
8901,Item 8901,89010
8902,Item 8902,89020
8903,Item 8903,89030
8904,Item 8904,89040
8905,Item 8905,89050
8906,Item 8906,89060
8907,Item 8907,89070
8908,Item 8908,89080
8909,Item 8909,89090
8910,Item 8910,89100
8911,Item 8911,89110
8912,Item 8912,89120
8913,Item 8913,89130
8914,Item 8914,89140
8915,Item 8915,89150
8916,Item 8916,89160
8917,Item 8917,89170
8918,Item 8918,89180
8919,Item 8919,89190
8920,Item 8920,89200
8921,Item 8921,89210
8922,Item 8922,89220
8923,Item 8923,89230
8924,Item 8924,89240
8925,Item 8925,89250
8926,Item 8926,89260
8927,Item 8927,89270
8928,Item 8928,89280
8929,Item 8929,89290
8930,Item 8930,89300
8931,Item 8931,89310
8932,Item 8932,89320
8933,Item 8933,89330
8934,Item 8934,89340
8935,Item 8935,89350
8936,Item 8936,89360
8937,Item 8937,89370
8938,Item 8938,89380
8939,Item 8939,89390
8940,Item 8940,89400
8941,Item 8941,89410
8942,Item 8942,89420
8943,Item 8943,89430
8944,Item 8944,89440
8945,Item 8945,89450
8946,Item 8946,89460
8947,Item 8947,89470
8948,Item 8948,89480
8949,Item 8949,89490
8950,Item 8950,89500
8951,Item 8951,89510
8952,Item 8952,89520
8953,Item 8953,89530
8954,Item 8954,89540
8955,Item 8955,89550
8956,Item 8956,89560
8957,Item 8957,89570
8958,Item 8958,89580
8959,Item 8959,89590
8960,Item 8960,89600
8961,Item 8961,89610
8962,Item 8962,89620
8963,Item 8963,89630
8964,Item 8964,89640
8965,Item 8965,89650
8966,Item 8966,89660
8967,Item 8967,89670
8968,Item 8968,89680
8969,Item 8969,89690
8970,Item 8970,89700
8971,Item 8971,89710
8972,Item 8972,89720
8973,Item 8973,89730
8974,Item 8974,89740
8975,Item 8975,89750
8976,Item 8976,89760
8977,Item 8977,89770
8978,Item 8978,89780
8979,Item 8979,89790
8980,Item 8980,89800
8981,Item 8981,89810
8982,Item 8982,89820
8983,Item 8983,89830
8984,Item 8984,89840
8985,Item 8985,89850
8986,Item 8986,89860
8987,Item 8987,89870
8988,Item 8988,89880
8989,Item 8989,89890
8990,Item 8990,89900
8991,Item 8991,89910
8992,Item 8992,89920
8993,Item 8993,89930
8994,Item 8994,89940
8995,Item 8995,89950
8996,Item 8996,89960
8997,Item 8997,89970
8998,Item 8998,89980
8999,Item 8999,89990
9000,Item 9000,90000
9001,Item 9001,90010
9002,Item 9002,90020
9003,Item 9003,90030
9004,Item 9004,90040
9005,Item 9005,90050
9006,Item 9006,90060
9007,Item 9007,90070
9008,Item 9008,90080
9009,Item 9009,90090
9010,Item 9010,90100
9011,Item 9011,90110
9012,Item 9012,90120
9013,Item 9013,90130
9014,Item 9014,90140
9015,Item 9015,90150
9016,Item 9016,90160
9017,Item 9017,90170
9018,Item 9018,90180
9019,Item 9019,90190
9020,Item 9020,90200
9021,Item 9021,90210
9022,Item 9022,90220
9023,Item 9023,90230
9024,Item 9024,90240
9025,Item 9025,90250
9026,Item 9026,90260
9027,Item 9027,90270
9028,Item 9028,90280
9029,Item 9029,90290
9030,Item 9030,90300
9031,Item 9031,90310
9032,Item 9032,90320
9033,Item 9033,90330
9034,Item 9034,90340
9035,Item 9035,90350
9036,Item 9036,90360
9037,Item 9037,90370
9038,Item 9038,90380
9039,Item 9039,90390
9040,Item 9040,90400
9041,Item 9041,90410
9042,Item 9042,90420
9043,Item 9043,90430
9044,Item 9044,90440
9045,Item 9045,90450
9046,Item 9046,90460
9047,Item 9047,90470
9048,Item 9048,90480
9049,Item 9049,90490
9050,Item 9050,90500
9051,Item 9051,90510
9052,Item 9052,90520
9053,Item 9053,90530
9054,Item 9054,90540
9055,Item 9055,90550
9056,Item 9056,90560
